,0
0,3.35671306629
1,-0.752447275448
2,-101.355646711
3,-5.90501785806
4,7.70383404207
5,-1.31200023745
6,-3.49409485847
7,2.49975217441
8,0.816368869526
9,0.0424036652574
10,1.8628877182
11,5.19999665235
12,2.37338667341
13,1.78949604449
14,3.27107794428
15,3.42028555848
16,2.40926365066
17,2.56031264029
18,2.41967606172
19,3.40974959655
20,3.9179466172
21,2.99279073215
22,3.62321872663
23,2.72840648875
24,3.51507236919
25,3.11404787797
26,4.01918415888
27,4.73776888465
28,4.01549724786
29,3.90319581919
30,3.28968120562
31,4.69545043712
32,4.64350577356
33,3.83125935123
34,4.77880519664
35,4.6822665616
36,4.53065943217
37,4.64503298677
38,4.6266846178
39,5.30738010357
40,5.3830652972
41,5.86364209121
42,4.79769399267
43,2.43783099552
44,5.11672704764
45,5.19476463394
46,4.82720341204
47,4.85576224291
48,4.28367561668
49,3.61361577344
50,3.74538897646
51,5.13196306151
52,6.01053034504
53,5.78808093745
54,4.66904334353
55,4.51300314188
56,4.24025929252
57,3.75119220912
58,3.78526913012
59,2.97042627779
60,3.61447429579
61,4.81421400032
62,5.80879926476
63,6.73416208242
64,7.05498139237
65,6.78423733927
66,5.51279016978
67,4.81455486759
68,4.69160413649
69,3.76125890745
70,6.19515107307
71,6.34459896321
72,7.6374894838
73,7.91531996398
74,8.0609787636
75,8.8716154326
76,9.5151387221
77,10.3709008816
78,9.62761369313
79,10.0389454188
80,10.0856931514
81,10.5685701005
82,11.4817318471
83,11.6587662569
84,11.6804400925
85,11.9585897899
86,11.7593562869
87,12.1057233919
88,12.423375155
89,12.5507703588
90,12.5941663512
91,12.3916230904
92,12.3527375221
93,12.4921108735
94,12.4379238282
95,12.5272902084
96,12.3907687405
97,12.4076897572
98,12.5114588738
99,12.2117390701
100,12.1392002357
101,12.1430888969
102,12.0093378847
103,12.0356857726
104,11.7681922114
105,11.6120488673
106,11.8316236021
107,11.8271570607
108,11.8921873834
109,11.6777707804
110,11.6076029723
111,10.9396988831
112,11.2941112109
113,11.1555906163
114,11.894391101
115,11.9061413482
116,11.5459510573
117,11.3801685467
118,11.6387086037
119,11.8005494607
120,12.1241689773
121,12.009547123
122,12.1893405452
123,12.2605675289
124,12.060997817
125,11.8165734578
126,12.207306521
127,12.5124390795
128,12.1577116369
129,12.5426407542
130,12.4742537137
131,12.6961590367
132,12.5216636907
133,12.4810669277
134,12.585145322
135,12.8910808022
136,12.4823145481
137,12.7209780095
138,12.7673709494
139,13.1166961973
140,12.7125016064
141,12.5849322283
142,12.7573415997
143,12.5989258848
144,12.5107310839
145,12.7540588183
146,12.4450982597
147,12.4007023754
148,11.782925383
149,11.6238703324
150,11.4691480429
151,11.3470377474
152,11.1581483832
153,10.5797679817
154,10.6246940875
155,10.1920078523
156,10.2711988818
157,10.0360095262
158,9.79954550209
159,9.77476015984
160,9.61555664128
161,9.61754670624
162,9.51321096006
163,9.62327046898
164,9.10015946377
165,7.91782758188
166,7.27152504622
167,6.04989546208
168,7.08324684714
169,7.59809817085
170,6.26523773479
171,5.86882330805
172,6.96062344257
173,6.13297185765
174,6.83693837769
175,8.22443654665
176,7.28935283191
177,6.95704299396
178,5.99872202837
179,5.79433190587
