,0
0,23.8134860404
1,14.3137877314
2,6.23477297776
3,0.405401352451
4,11.710374391
5,7.63741252322
6,5.28164518459
7,0.105996415682
8,-5.32077725397
9,-4.20345723675
10,2.40049048761
11,4.9131430098
12,13.6956531403
13,8.49994051215
14,8.40307045393
15,7.48767919338
16,1.29529150267
17,10.5478765955
18,4.54400520115
19,4.94313677225
20,10.4575276934
21,11.9312746019
22,-0.749257459869
23,3.56034059648
24,-1.40056814761
25,0.248395937059
26,1.57597981227
27,-1.23211951236
28,-5.92488278766
29,5.34107207372
30,-11.661832219
31,4.78396797793
32,-27.6086979121
33,-7.61334860458
34,-10.4374301602
35,-12.6744337831
36,-7.76949553978
37,-4.67298286365
38,-4.26428100523
39,-6.66814944358
40,-8.31910991081
41,-7.84118577149
42,1.22737094494
43,-5.66707076212
44,3.95954171032
45,7.55723929171
46,-8.31554282424
47,1.24041913537
48,1.80553666616
49,-3.1991813283
50,3.24980908153
51,1.6150105188
52,2.54120888411
53,11.9350940398
54,6.29293910901
55,7.38665039059
56,15.1193797233
57,3.23556969183
58,-0.673724517716
59,-3.91179727672
60,-2.3034263175
61,-11.2974256491
62,-10.077158576
63,-9.4732975412
64,0.185536299783
65,-15.5377354239
66,-17.0754716055
67,-12.523329172
68,-10.571002463
69,-1.93826378081
70,-5.12838781375
71,-0.134549772095
72,5.63270211901
73,11.7070204309
74,1.65158969996
75,-3.25319744171
76,-7.94241908716
77,-2.58873765229
78,-8.56921702647
79,-4.60656221026
80,5.77918669197
81,0.560948326163
82,0.655640005131
83,-5.28161292809
84,-2.36569617595
85,-9.87381035202
86,-2.17292977608
87,-0.167514990677
88,6.53649695947
89,-4.97893429139
90,16.4174574434
91,1.87100957895
92,7.63175460609
93,-7.02817552072
94,6.21159347571
95,7.74647864413
96,-8.62916807379
97,11.05346461
98,-8.02598665131
99,4.58951574833
100,-18.8815017403
101,-6.75787448874
102,-11.1092518954
103,-8.15653088205
104,-4.93841559587
105,-7.80405689092
106,-12.2277583391
107,-5.82066912616
108,-8.67279053556
109,-12.3033747258
110,9.8293023322
111,-21.816324992
112,-22.6174199941
113,-19.0135433948
114,-13.5064279722
115,2.62007386293
116,-0.717143514266
117,7.12623556893
118,-9.68341473845
119,-7.68776601992
120,-11.2512481234
121,-12.5120821402
122,-11.4482165204
123,-4.63854849796
124,0.118238208446
125,4.46536602701
126,17.0141187168
127,16.0642463918
128,7.27139977486
129,13.5125418262
130,17.5917637846
131,16.8936770546
132,7.38870846817
133,2.68936882096
134,7.30328331431
135,8.23145052581
136,3.94094952052
137,-1.41353463151
138,-2.59267649766
139,6.1803659206
140,2.4703920958
141,7.64553864217
142,-3.00788398763
143,4.07979610174
144,-0.671255168449
145,5.26520344017
146,11.0921294083
147,3.56664755973
148,13.9371228122
149,10.0616004015
150,9.00504046029
151,-6.20599817125
152,-16.1785520946
153,-5.04208426022
154,-4.46476859583
155,7.33450723071
156,-3.73592795628
157,-4.55590319942
158,8.99984504735
159,-13.5475264196
160,-4.40124464594
161,-3.74393258027
162,-11.036378421
163,-6.41837969093
164,-4.02359502093
165,-0.0547916844938
166,-5.49449997196
167,-2.36700957898
168,-3.22192137249
169,4.94270060358
170,-0.774636443146
171,-6.31887117369
172,1.40879195048
173,-8.06904475762
174,9.94144132831
175,-11.3280538083
176,-0.614811295602
177,-5.36767887567
178,2.75216535795
179,-0.505571625142
180,8.89553928171
181,1.35365620689
182,4.76430951038
183,4.82567910413
184,7.36165568222
185,8.30047719773
186,17.5029559227
187,3.99718020418
188,-5.94020102111
189,-0.793394308227
190,1.17059204405
191,-3.35128972236
192,8.2244884652
193,9.68304033104
194,-2.01997481323
195,11.7325222137
196,-7.59166230597
197,6.1315750851
198,1.17439015219
199,11.43209957
200,8.38787819077
201,19.3879132753
202,6.52933124766
203,-1.21250847207
204,-0.178653313015
205,-8.37145661519
206,-2.16887717737
207,-24.333957791
208,-21.4284661537
209,-11.348545557
210,-19.8505188427
211,-17.7097571964
212,-4.85583058473
213,-8.62471558185
214,-3.51021127594
215,-9.7231018121
216,1.78827326341
217,-26.9462113684
218,-10.0031316501
219,-17.3287712078
220,-17.2725209726
221,-22.2932297336
222,-21.4573090804
223,-16.6986059244
224,-20.1197977474
225,-18.6238429945
226,-12.1342968462
227,-2.60772445643
228,-1.52796834949
229,2.50914435846
230,-5.17645473409
231,5.20497293011
232,-1.97054256096
233,9.22330322269
234,0.200358704289
235,-6.13774796833
236,-3.39199643783
237,-4.80998381198
238,2.7184321702
239,0.788599424588
240,3.12520440819
241,2.38434723996
242,2.72040373756
243,-14.0280647869
244,-3.2867547473
245,-23.5552941738
246,-6.8312083621
247,-17.6765449956
248,-2.06852521159
249,-0.412751061968
250,7.77049373318
251,-2.73352460396
252,0.265491040095
253,-10.8552292429
254,-11.6918620124
255,-10.3695825978
256,-8.90823346266
257,-10.6406702031
258,-10.7761795289
259,-7.47685353697
260,-13.1522697788
261,-8.2270325364
262,-12.8850379769
263,-14.013838264
264,-7.65810292649
265,-14.3742033389
266,-0.396041297728
267,5.39271565959
268,-4.0395723567
269,5.15844152172
270,-1.45861421327
271,6.96461944172
272,2.17408025906
273,1.85110883901
274,11.5668530517
275,10.932372412
276,4.00161888351
277,15.7511379179
278,9.29134225101
279,14.0668224748
280,-6.6703791905
281,-2.09414557748
282,-10.0019222552
283,-7.25888181646
284,3.31982809167
285,3.6895092394
286,3.66247544657
287,0.120355310845
288,9.83344383608
289,2.63401459182
290,6.51885339578
291,-3.04891940791
292,2.00523671962
293,-1.18195441151
294,-1.83211157431
295,4.13583127126
296,-9.10618154618
297,-1.91210360885
298,-8.67226909181
299,-10.3363416942
300,-6.00236515198
301,-7.85606996884
302,-4.40744149646
303,7.25733701512
304,4.28748113261
305,2.70778570307
306,-11.5752280973
307,-3.71667171619
308,-7.68815052129
309,-13.4760435441
310,-3.91106639651
311,-0.721565278399
312,-6.38038813495
313,-6.55285104984
314,-4.66656613444
315,0.125350192335
316,-4.4542878527
317,-6.00446460561
318,-3.05757331001
319,-13.4319624229
320,-0.917202625647
321,-9.52178979383
322,-1.63679953904
323,9.57428935611
324,-2.42910370926
325,-10.4529117564
326,1.65196317167
327,-7.67986949667
328,-9.09147594821
329,3.86723523562
330,8.07833009902
331,16.3980039164
332,0.622361550285
333,-10.7834237397
334,4.84696035394
335,13.1885531642
336,2.42935482602
337,-3.26924483563
338,3.71946934037
339,-2.56564685596
340,-0.889148754694
341,4.0604103404
342,-6.20178500546
343,-1.54994722533
344,1.64360211574
345,7.38821420178
346,5.81186537019
347,13.5714357605
348,11.2021128872
349,3.28073726489
350,15.2529836208
351,9.14296160234
352,9.77745175554
353,3.58187001536
354,7.56901909085
355,9.30938075447
356,17.555727498
357,18.3627500868
358,11.2240915054
359,13.7431036748
360,17.5893959072
